NP_001139373	KAN1675183.1	35.2	2.87e-77	249
NP_079152	KAN1688664.1	42.1	1.43e-104	327
NP_001136027	KAN1688664.1	41.8	5.43e-88	282
NP_001158255	KAN1681300.1	53.9	1.25e-131	385
NP_000700	KAN1681300.1	53.9	1.41e-133	390
NP_001075031	KAN1687139.1	38.9	1.13e-83	269
NP_001275693	KAN1687139.1	38.4	8.94e-83	268
NP_004400	KAN1687139.1	38.4	4.81e-83	268
NP_001275695	KAN1687139.1	38.9	9.46e-85	269
NP_001275694	KAN1687139.1	37.5	5.87e-72	236
NP_001075032	KAN1687139.1	38.4	6.12e-83	268
NP_001075029	KAN1687139.1	38.9	1.10e-83	269
NP_064511	KAN1671554.1	34.7	7.24e-26	112
NP_001191088	KAN1671554.1	34.7	7.24e-26	112
NP_001191089	KAN1671554.1	34.7	5.94e-26	112
NP_001191087	KAN1671554.1	34.7	5.13e-26	112
NP_001230805	KAN1671554.1	33.3	1.86e-20	93.2
NP_001271254	KAN1674748.1	49.3	9.00e-114	336
NP_001181	KAN1674748.1	47.4	1.31e-113	337
NP_001158245	KAN1674748.1	48.4	4.49e-91	276
NP_001976	KAN1688264.1	58.2	2.04e-92	272
NP_001014763	KAN1688264.1	57.2	9.23e-84	253
NP_001239604	KAN1672304.1	53.8	1.10e-223	638
NP_115890	KAN1672304.1	54.1	5.55e-227	646
NP_001239606	KAN1672304.1	56.1	6.18e-188	542
NP_060714	KAN1677829.1	23.6	3.88e-06	46.6
NP_008830	KAN1687177.1	53.0	2.59e-112	332
NP_777280	KAN1687177.1	53.0	2.42e-112	332
NP_001245313	KAN1687177.1	51.7	8.70e-103	307
NP_705904	KAN1675385.1	42.1	6.29e-56	186
NP_705902	KAN1675385.1	37.8	1.42e-54	191
NP_079236	KAN1675385.1	42.1	6.29e-56	186
NP_077025	KAN1686915.1	50.9	3.19e-95	284
NP_001034464	KAN1686915.1	47.4	1.81e-84	256
NP_001239605	KAN1672304.1	55.0	1.39e-200	574
NP_899634	KAN1674704.1	47.8	5.10e-10	51.6
NP_009169	KAN1674704.1	39.1	1.83e-45	149
NP_066923	KAN1671513.1	71.5	1.07e-214	598
NP_001185918	KAN1671513.1	62.5	3.80e-175	496
NP_001122387	KAN1681503.1	23.1	1.83e-15	77.4
NP_000773	KAN1678187.1	24.1	1.58e-23	102
NP_056481	KAN1672120.1	50.0	3.36e-20	92.0
NP_059142	KAN1672067.1	25.2	2.99e-17	81.6
NP_542984	KAN1672067.1	25.2	3.67e-17	81.6
NP_000445	KAN1681024.1	56.3	1.29e-55	172
NP_001688	KAN1677645.1	37.8	3.66e-33	117
NP_001269441	KAN1671005.1	33.7	1.34e-36	136
NP_006431	KAN1671005.1	36.4	3.22e-83	265
NP_071381	KAN1694041.1	35.2	1.74e-71	234
NP_060299	KAN1677858.1	31.7	5.36e-23	94.7
NP_149061	KAN1677858.1	31.7	7.24e-23	94.7
NP_113669	KAN1675319.1	36.9	1.41e-29	117
NP_057419	KAN1674238.1	23.8	2.00e-21	97.4
NP_001182155	KAN1674238.1	23.6	2.27e-18	87.0
NP_001243463	KAN1688616.1	41.9	2.15e-72	224
NP_005975	KAN1688616.1	41.1	1.50e-73	227
NP_001274316	KAN1688616.1	42.9	2.27e-55	176
NP_003625	KAN1675326.1	37.0	4.90e-48	160
NP_001189431	KAN1675326.1	37.0	2.65e-48	160
NP_055153	KAN1674406.1	34.9	1.70e-67	220
NP_036605	KAN1675584.1	41.0	1.09e-16	70.5
NP_001089	KAN1692424.1	71.7	0.0	1097
NP_002481	KAN1688398.1	38.2	1.44e-19	78.2
NP_001123291	KAN1674786.1	43.8	6.47e-66	208
NP_000389	KAN1674786.1	43.8	1.39e-65	208
NP_001165131	KAN1674786.1	43.8	4.00e-65	208
NP_001165132	KAN1674786.1	43.8	6.47e-66	208
NP_015565	KAN1674786.1	43.8	6.47e-66	208
NP_060476	KAN1671782.1	37.6	1.07e-83	261
NP_001269714	KAN1671782.1	38.0	1.29e-74	236
NP_001269711	KAN1671782.1	34.8	2.55e-47	163
NP_113642	KAN1685333.1	31.6	5.24e-64	224
NP_001162580	KAN1692494.1	39.1	5.61e-39	135
NP_001162582	KAN1692494.1	39.1	5.61e-39	135
NP_001162581	KAN1692494.1	39.1	5.61e-39	135
NP_005129	KAN1692494.1	39.1	5.61e-39	135
NP_001138606	KAN1685465.1	27.7	1.17e-39	154
NP_004368	KAN1690858.1	28.9	1.24e-53	195
NP_689452	KAN1690858.1	28.9	1.24e-53	195
NP_001138607	KAN1690858.1	28.9	1.24e-53	195
NP_689451	KAN1690858.1	28.9	1.24e-53	195
NP_001138609	KAN1690858.1	28.9	1.24e-53	195
NP_001138608	KAN1685465.1	33.8	1.36e-29	123
