gene_id	protein_id	ontology	term_id	term_name
AAD021_007032	KAN1681166.1	GO_MF	GO:0046872	metal ion binding
AAD021_007032	KAN1681166.1	GO_MF	GO:0106310	protein serine kinase activity
AAD021_007032	KAN1681166.1	GO_MF	GO:0004674	protein serine/threonine kinase activity
AAD021_007032	KAN1681166.1	GO_BP	GO:0030490	maturation of SSU-rRNA
AAD021_007032	KAN1681166.1	GO_BP	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
AAD021_007033	KAN1681167.1	GO_CC	GO:0005759	mitochondrial matrix
AAD021_007033	KAN1681167.1	GO_CC	GO:0005739	mitochondrion
AAD021_007033	KAN1681167.1	GO_MF	GO:0051537	2 iron, 2 sulfur cluster binding
AAD021_007033	KAN1681167.1	GO_MF	GO:0004160	dihydroxy-acid dehydratase activity
AAD021_007033	KAN1681167.1	GO_MF	GO:0046872	metal ion binding
AAD021_007033	KAN1681167.1	GO_BP	GO:0009082	branched-chain amino acid biosynthetic process
AAD021_007033	KAN1681167.1	GO_BP	GO:0009097	isoleucine biosynthetic process
AAD021_007033	KAN1681167.1	GO_BP	GO:1901705	L-isoleucine biosynthetic process
AAD021_007033	KAN1681167.1	GO_BP	GO:0009098	L-leucine biosynthetic process
AAD021_007033	KAN1681167.1	GO_BP	GO:0009099	L-valine biosynthetic process
AAD021_007035	KAN1681169.1	GO_CC	GO:0032153	cell division site
AAD021_007035	KAN1681169.1	GO_CC	GO:0005737	cytoplasm
AAD021_007035	KAN1681169.1	GO_CC	GO:0005829	cytosol
AAD021_007035	KAN1681169.1	GO_CC	GO:0036391	medial cortex septin ring
AAD021_007035	KAN1681169.1	GO_CC	GO:0015630	microtubule cytoskeleton
AAD021_007035	KAN1681169.1	GO_CC	GO:0120104	mitotic actomyosin contractile ring, proximal layer
AAD021_007035	KAN1681169.1	GO_CC	GO:0032151	mitotic septin complex
AAD021_007035	KAN1681169.1	GO_CC	GO:0031105	septin complex
AAD021_007035	KAN1681169.1	GO_CC	GO:0005940	septin ring
AAD021_007035	KAN1681169.1	GO_MF	GO:0005525	GTP binding
AAD021_007035	KAN1681169.1	GO_MF	GO:0003924	GTPase activity
AAD021_007035	KAN1681169.1	GO_MF	GO:0060090	molecular adaptor activity
AAD021_007035	KAN1681169.1	GO_BP	GO:0061640	cytoskeleton-dependent cytokinesis
AAD021_007035	KAN1681169.1	GO_BP	GO:0008104	intracellular protein localization
AAD021_007035	KAN1681169.1	GO_BP	GO:0000281	mitotic cytokinesis
AAD021_007035	KAN1681169.1	GO_BP	GO:0000921	septin ring assembly
AAD021_007036	KAN1681170.1	GO_CC	GO:0005737	cytoplasm
AAD021_007036	KAN1681170.1	GO_CC	GO:0005829	cytosol
AAD021_007036	KAN1681170.1	GO_CC	GO:0005634	nucleus
AAD021_007036	KAN1681170.1	GO_MF	GO:0004106	chorismate mutase activity
AAD021_007036	KAN1681170.1	GO_BP	GO:0009073	aromatic amino acid family biosynthetic process
AAD021_007036	KAN1681170.1	GO_BP	GO:0009423	chorismate biosynthetic process
AAD021_007036	KAN1681170.1	GO_BP	GO:0009094	L-phenylalanine biosynthetic process
AAD021_007036	KAN1681170.1	GO_BP	GO:0006571	L-tyrosine biosynthetic process
AAD021_007038	KAN1681172.1	GO_CC	GO:0005829	cytosol
AAD021_007038	KAN1681172.1	GO_CC	GO:0005634	nucleus
AAD021_007038	KAN1681172.1	GO_MF	GO:0160205	cysteine-dependent adenosine diphosphate thiazole synthase activity
AAD021_007038	KAN1681172.1	GO_MF	GO:0005506	iron ion binding
AAD021_007038	KAN1681172.1	GO_BP	GO:0009228	thiamine biosynthetic process
AAD021_007038	KAN1681172.1	GO_BP	GO:0052837	thiazole biosynthetic process
AAD021_007039	KAN1681173.1	GO_CC	GO:0005737	cytoplasm
AAD021_007039	KAN1681173.1	GO_CC	GO:0005829	cytosol
AAD021_007039	KAN1681173.1	GO_CC	GO:0005634	nucleus
AAD021_007039	KAN1681173.1	GO_CC	GO:0008540	proteasome regulatory particle, base subcomplex
AAD021_007039	KAN1681173.1	GO_BP	GO:0070682	proteasome regulatory particle assembly
AAD021_007040	KAN1681174.1	GO_MF	GO:0003995	acyl-CoA dehydrogenase activity
AAD021_007040	KAN1681174.1	GO_MF	GO:0005504	fatty acid binding
AAD021_007040	KAN1681174.1	GO_MF	GO:0000166	nucleotide binding
AAD021_007040	KAN1681174.1	GO_BP	GO:1990845	adaptive thermogenesis
AAD021_007040	KAN1681174.1	GO_BP	GO:0006631	fatty acid metabolic process
AAD021_007042	KAN1681176.1	GO_CC	GO:0005783	endoplasmic reticulum
AAD021_007042	KAN1681176.1	GO_CC	GO:0005789	endoplasmic reticulum membrane
AAD021_007042	KAN1681176.1	GO_MF	GO:0042281	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity
AAD021_007042	KAN1681176.1	GO_MF	GO:0016758	hexosyltransferase activity
AAD021_007042	KAN1681176.1	GO_BP	GO:0009060	aerobic respiration
AAD021_007042	KAN1681176.1	GO_BP	GO:0006488	dolichol-linked oligosaccharide biosynthetic process
AAD021_007042	KAN1681176.1	GO_BP	GO:0009101	glycoprotein biosynthetic process
AAD021_007043	KAN1681177.1	GO_CC	GO:0005930	axoneme
AAD021_007043	KAN1681177.1	GO_CC	GO:0120293	dynein axonemal particle
AAD021_007043	KAN1681177.1	GO_MF	GO:0004550	nucleoside diphosphate kinase activity
AAD021_007043	KAN1681177.1	GO_BP	GO:0006241	CTP biosynthetic process
AAD021_007043	KAN1681177.1	GO_BP	GO:0006183	GTP biosynthetic process
AAD021_007043	KAN1681177.1	GO_BP	GO:0006228	UTP biosynthetic process
AAD021_007044	KAN1681178.1	GO_CC	GO:0005743	mitochondrial inner membrane
AAD021_007044	KAN1681178.1	GO_CC	GO:0005739	mitochondrion
AAD021_007044	KAN1681178.1	GO_MF	GO:0004605	phosphatidate cytidylyltransferase activity
AAD021_007044	KAN1681178.1	GO_BP	GO:0032049	cardiolipin biosynthetic process
AAD021_007044	KAN1681178.1	GO_BP	GO:0016024	CDP-diacylglycerol biosynthetic process
AAD021_007051	KAN1681185.1	GO_CC	GO:0005634	nucleus
AAD021_007051	KAN1681185.1	GO_MF	GO:0003755	peptidyl-prolyl cis-trans isomerase activity
AAD021_007051	KAN1681185.1	GO_BP	GO:0006457	protein folding
AAD021_007053	KAN1681187.1	GO_CC	GO:0005634	nucleus
AAD021_007053	KAN1681187.1	GO_MF	GO:0042054	histone methyltransferase activity
AAD021_007053	KAN1681187.1	GO_MF	GO:0016279	protein-lysine N-methyltransferase activity
AAD021_007053	KAN1681187.1	GO_BP	GO:0032259	methylation
AAD021_007056	KAN1681190.1	GO_MF	GO:0005524	ATP binding
AAD021_007056	KAN1681190.1	GO_MF	GO:0016491	oxidoreductase activity
AAD021_007057	KAN1681191.1	GO_CC	GO:0005743	mitochondrial inner membrane
AAD021_007057	KAN1681191.1	GO_CC	GO:0005762	mitochondrial large ribosomal subunit
AAD021_007057	KAN1681191.1	GO_CC	GO:0005739	mitochondrion
AAD021_007057	KAN1681191.1	GO_MF	GO:0003735	structural constituent of ribosome
AAD021_007057	KAN1681191.1	GO_BP	GO:0032543	mitochondrial translation
AAD021_007058	KAN1681192.1	GO_MF	GO:0015035	protein-disulfide reductase activity
AAD021_007059	KAN1681193.1	GO_MF	GO:0015035	protein-disulfide reductase activity
AAD021_007061	KAN1681195.1	GO_CC	GO:0005737	cytoplasm
AAD021_007061	KAN1681195.1	GO_CC	GO:0005829	cytosol
AAD021_007061	KAN1681195.1	GO_CC	GO:0005743	mitochondrial inner membrane
AAD021_007061	KAN1681195.1	GO_CC	GO:0005739	mitochondrion
AAD021_007061	KAN1681195.1	GO_BP	GO:0032981	mitochondrial respiratory chain complex I assembly
AAD021_007061	KAN1681195.1	GO_BP	GO:0050821	protein stabilization
AAD021_007062	KAN1681196.1	GO_CC	GO:0032153	cell division site
AAD021_007062	KAN1681196.1	GO_CC	GO:0051286	cell tip
AAD021_007062	KAN1681196.1	GO_CC	GO:0005794	Golgi apparatus
AAD021_007062	KAN1681196.1	GO_CC	GO:0016020	membrane
AAD021_007062	KAN1681196.1	GO_CC	GO:0005886	plasma membrane
AAD021_007062	KAN1681196.1	GO_MF	GO:0046943	carboxylic acid transmembrane transporter activity
AAD021_007062	KAN1681196.1	GO_MF	GO:0022857	transmembrane transporter activity
AAD021_007062	KAN1681196.1	GO_BP	GO:1905039	carboxylic acid transmembrane transport
AAD021_007063	KAN1681197.1	GO_CC	GO:0000329	fungal-type vacuole membrane
AAD021_007063	KAN1681197.1	GO_CC	GO:0016471	vacuolar proton-transporting V-type ATPase complex
AAD021_007063	KAN1681197.1	GO_CC	GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain
AAD021_007063	KAN1681197.1	GO_MF	GO:0016887	ATP hydrolysis activity
AAD021_007063	KAN1681197.1	GO_MF	GO:0046961	proton-transporting ATPase activity, rotational mechanism
AAD021_007063	KAN1681197.1	GO_BP	GO:1902600	proton transmembrane transport
AAD021_007063	KAN1681197.1	GO_BP	GO:0007035	vacuolar acidification
AAD021_007063	KAN1681197.1	GO_BP	GO:0007034	vacuolar transport
AAD021_007064	KAN1681198.1	GO_CC	GO:0005730	nucleolus
AAD021_007064	KAN1681198.1	GO_CC	GO:0005634	nucleus
AAD021_007064	KAN1681198.1	GO_CC	GO:0032040	small-subunit processome
AAD021_007064	KAN1681198.1	GO_CC	GO:0005681	spliceosomal complex
AAD021_007064	KAN1681198.1	GO_MF	GO:0005524	ATP binding
AAD021_007064	KAN1681198.1	GO_MF	GO:0016887	ATP hydrolysis activity
AAD021_007064	KAN1681198.1	GO_MF	GO:0004386	helicase activity
AAD021_007064	KAN1681198.1	GO_MF	GO:0003723	RNA binding
AAD021_007064	KAN1681198.1	GO_MF	GO:0003724	RNA helicase activity
AAD021_007064	KAN1681198.1	GO_BP	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
AAD021_007065	KAN1681199.1	GO_CC	GO:0005737	cytoplasm
AAD021_007065	KAN1681199.1	GO_CC	GO:0005634	nucleus
AAD021_007065	KAN1681199.1	GO_MF	GO:0004519	endonuclease activity
AAD021_007065	KAN1681199.1	GO_MF	GO:0016787	hydrolase activity
AAD021_007065	KAN1681199.1	GO_MF	GO:0003723	RNA binding
AAD021_007065	KAN1681199.1	GO_MF	GO:0043565	sequence-specific DNA binding
AAD021_007065	KAN1681199.1	GO_MF	GO:0003697	single-stranded DNA binding
AAD021_007065	KAN1681199.1	GO_BP	GO:0016070	RNA metabolic process
AAD021_007066	KAN1681200.1	GO_CC	GO:0005829	cytosol
AAD021_007066	KAN1681200.1	GO_CC	GO:0005634	nucleus
AAD021_007066	KAN1681200.1	GO_CC	GO:0000124	SAGA complex
AAD021_007066	KAN1681200.1	GO_MF	GO:0140002	histone H3K4me3 reader activity
AAD021_007066	KAN1681200.1	GO_BP	GO:0045893	positive regulation of DNA-templated transcription
AAD021_007066	KAN1681200.1	GO_BP	GO:0006357	regulation of transcription by RNA polymerase II
AAD021_007066	KAN1681200.1	GO_BP	GO:0045815	transcription initiation-coupled chromatin remodeling
AAD021_007069	KAN1681203.1	GO_CC	GO:0005783	endoplasmic reticulum
AAD021_007069	KAN1681203.1	GO_CC	GO:0005789	endoplasmic reticulum membrane
AAD021_007069	KAN1681203.1	GO_MF	GO:0020037	heme binding
AAD021_007069	KAN1681203.1	GO_MF	GO:0005506	iron ion binding
AAD021_007069	KAN1681203.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_007069	KAN1681203.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_007069	KAN1681203.1	GO_BP	GO:0140722	mycophenolic acid biosynthetic process
AAD021_007069	KAN1681203.1	GO_BP	GO:0016114	terpenoid biosynthetic process
AAD021_007072	KAN1681206.1	GO_CC	GO:0005829	cytosol
AAD021_007072	KAN1681206.1	GO_MF	GO:0016706	2-oxoglutarate-dependent dioxygenase activity
AAD021_007072	KAN1681206.1	GO_MF	GO:0046872	metal ion binding
AAD021_007074	KAN1681208.1	GO_CC	GO:0010494	cytoplasmic stress granule
AAD021_007074	KAN1681208.1	GO_CC	GO:0016282	eukaryotic 43S preinitiation complex
AAD021_007074	KAN1681208.1	GO_CC	GO:0017102	methionyl glutamyl tRNA synthetase complex
AAD021_007074	KAN1681208.1	GO_MF	GO:0000049	tRNA binding
AAD021_007074	KAN1681208.1	GO_BP	GO:0001731	formation of translation preinitiation complex
AAD021_007075	KAN1681209.1	GO_CC	GO:0000324	fungal-type vacuole
AAD021_007075	KAN1681209.1	GO_CC	GO:0016020	membrane
AAD021_007075	KAN1681209.1	GO_CC	GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain
AAD021_007075	KAN1681209.1	GO_MF	GO:0046961	proton-transporting ATPase activity, rotational mechanism
AAD021_007079	KAN1681213.1	GO_CC	GO:0005737	cytoplasm
AAD021_007079	KAN1681213.1	GO_CC	GO:0005829	cytosol
AAD021_007079	KAN1681213.1	GO_CC	GO:0005794	Golgi apparatus
AAD021_007079	KAN1681213.1	GO_CC	GO:0000139	Golgi membrane
AAD021_007079	KAN1681213.1	GO_MF	GO:0008525	phosphatidylcholine transporter activity
AAD021_007079	KAN1681213.1	GO_MF	GO:0008526	phosphatidylinositol transfer activity
AAD021_007079	KAN1681213.1	GO_BP	GO:0030437	ascospore formation
AAD021_007079	KAN1681213.1	GO_BP	GO:0043001	Golgi to plasma membrane protein transport
AAD021_007079	KAN1681213.1	GO_BP	GO:0006896	Golgi to vacuole transport
AAD021_007079	KAN1681213.1	GO_BP	GO:0048194	Golgi vesicle budding
AAD021_007079	KAN1681213.1	GO_BP	GO:2001246	negative regulation of phosphatidylcholine biosynthetic process
AAD021_007079	KAN1681213.1	GO_BP	GO:1901352	negative regulation of phosphatidylglycerol biosynthetic process
AAD021_007079	KAN1681213.1	GO_BP	GO:0046488	phosphatidylinositol metabolic process
AAD021_007079	KAN1681213.1	GO_BP	GO:0015914	phospholipid transport
AAD021_007079	KAN1681213.1	GO_BP	GO:0006892	post-Golgi vesicle-mediated transport
AAD021_007080	KAN1681214.1	GO_CC	GO:0016020	membrane
AAD021_007080	KAN1681214.1	GO_MF	GO:0020037	heme binding
AAD021_007080	KAN1681214.1	GO_MF	GO:0005506	iron ion binding
AAD021_007080	KAN1681214.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_007080	KAN1681214.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_007083	KAN1681217.1	GO_CC	GO:0005783	endoplasmic reticulum
AAD021_007083	KAN1681217.1	GO_CC	GO:0005789	endoplasmic reticulum membrane
AAD021_007083	KAN1681217.1	GO_MF	GO:0016853	isomerase activity
AAD021_007083	KAN1681217.1	GO_BP	GO:0006696	ergosterol biosynthetic process
AAD021_007086	KAN1681220.1	GO_CC	GO:0005829	cytosol
AAD021_007086	KAN1681220.1	GO_CC	GO:0000776	kinetochore
AAD021_007086	KAN1681220.1	GO_CC	GO:0005634	nucleus
AAD021_007086	KAN1681220.1	GO_MF	GO:0005524	ATP binding
AAD021_007086	KAN1681220.1	GO_MF	GO:0106310	protein serine kinase activity
AAD021_007086	KAN1681220.1	GO_MF	GO:0004674	protein serine/threonine kinase activity
AAD021_007086	KAN1681220.1	GO_MF	GO:0004712	protein serine/threonine/tyrosine kinase activity
AAD021_007086	KAN1681220.1	GO_MF	GO:0004713	protein tyrosine kinase activity
AAD021_007086	KAN1681220.1	GO_BP	GO:0051301	cell division
AAD021_007086	KAN1681220.1	GO_BP	GO:0007059	chromosome segregation
AAD021_007086	KAN1681220.1	GO_BP	GO:0007127	meiosis I
AAD021_007086	KAN1681220.1	GO_BP	GO:1990813	meiotic centromeric cohesion protection in anaphase I
AAD021_007086	KAN1681220.1	GO_BP	GO:0033316	meiotic spindle assembly checkpoint signaling
AAD021_007086	KAN1681220.1	GO_BP	GO:0007094	mitotic spindle assembly checkpoint signaling
AAD021_007086	KAN1681220.1	GO_BP	GO:0034501	protein localization to kinetochore
AAD021_007087	KAN1681221.1	GO_MF	GO:0050136	NADH dehydrogenase (quinone) (non-electrogenic) activity
AAD021_007087	KAN1681221.1	GO_MF	GO:0018580	nitronate monooxygenase activity
AAD021_007087	KAN1681221.1	GO_MF	GO:0000166	nucleotide binding
AAD021_007087	KAN1681221.1	GO_MF	GO:0016491	oxidoreductase activity
AAD021_007088	KAN1681222.1	GO_CC	GO:0005737	cytoplasm
AAD021_007088	KAN1681222.1	GO_MF	GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity
AAD021_007088	KAN1681222.1	GO_MF	GO:0042802	identical protein binding
AAD021_007088	KAN1681222.1	GO_BP	GO:0008652	amino acid biosynthetic process
AAD021_007088	KAN1681222.1	GO_BP	GO:0009073	aromatic amino acid family biosynthetic process
AAD021_007088	KAN1681222.1	GO_BP	GO:0009423	chorismate biosynthetic process
AAD021_007088	KAN1681222.1	KEGG	map01110	Biosynthesis of secondary metabolites
AAD021_007088	KAN1681222.1	KEGG	map01100	Metabolic pathways
AAD021_007088	KAN1681222.1	KEGG	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis
AAD021_007095	KAN1681229.1	GO_MF	GO:0046872	metal ion binding
AAD021_007095	KAN1681229.1	GO_MF	GO:0010333	terpene synthase activity
AAD021_007095	KAN1681229.1	GO_BP	GO:0008299	isoprenoid biosynthetic process
AAD021_007099	KAN1681233.1	GO_CC	GO:0005737	cytoplasm
AAD021_007099	KAN1681233.1	GO_CC	GO:0005634	nucleus
AAD021_007099	KAN1681233.1	GO_MF	GO:0046872	metal ion binding
AAD021_007099	KAN1681233.1	GO_MF	GO:0004722	protein serine/threonine phosphatase activity
AAD021_007099	KAN1681233.1	GO_BP	GO:0071470	cellular response to osmotic stress
AAD021_007099	KAN1681233.1	GO_BP	GO:0031505	fungal-type cell wall organization
AAD021_007099	KAN1681233.1	GO_BP	GO:0007165	signal transduction
AAD021_007100	KAN1681234.1	GO_CC	GO:0016020	membrane
AAD021_007100	KAN1681234.1	GO_MF	GO:0005351	carbohydrate:proton symporter activity
AAD021_007102	KAN1681236.1	GO_CC	GO:0005912	adherens junction
AAD021_007102	KAN1681236.1	GO_CC	GO:0005923	bicellular tight junction
AAD021_007102	KAN1681236.1	GO_CC	GO:0005813	centrosome
AAD021_007102	KAN1681236.1	GO_CC	GO:0005829	cytosol
AAD021_007102	KAN1681236.1	GO_CC	GO:0016328	lateral plasma membrane
AAD021_007102	KAN1681236.1	GO_MF	GO:0048487	beta-tubulin binding
AAD021_007102	KAN1681236.1	GO_MF	GO:0005096	GTPase activator activity
AAD021_007102	KAN1681236.1	GO_BP	GO:0034333	adherens junction assembly
AAD021_007102	KAN1681236.1	GO_BP	GO:0070830	bicellular tight junction assembly
AAD021_007102	KAN1681236.1	GO_BP	GO:0048667	cell morphogenesis involved in neuron differentiation
AAD021_007102	KAN1681236.1	GO_BP	GO:0000226	microtubule cytoskeleton organization
AAD021_007102	KAN1681236.1	GO_BP	GO:0000278	mitotic cell cycle
AAD021_007102	KAN1681236.1	GO_BP	GO:0010812	negative regulation of cell-substrate adhesion
AAD021_007102	KAN1681236.1	GO_BP	GO:0031115	negative regulation of microtubule polymerization
AAD021_007102	KAN1681236.1	GO_BP	GO:0007023	post-chaperonin tubulin folding pathway
AAD021_007102	KAN1681236.1	GO_BP	GO:0006457	protein folding
AAD021_007102	KAN1681236.1	GO_BP	GO:0007021	tubulin complex assembly
AAD021_007103	KAN1681237.1	GO_CC	GO:0005886	plasma membrane
AAD021_007103	KAN1681237.1	GO_CC	GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain
AAD021_007103	KAN1681237.1	GO_MF	GO:0005524	ATP binding
AAD021_007103	KAN1681237.1	GO_MF	GO:0046961	proton-transporting ATPase activity, rotational mechanism
AAD021_007103	KAN1681237.1	GO_BP	GO:0046034	ATP metabolic process
AAD021_007103	KAN1681237.1	GO_BP	GO:0006914	autophagy
AAD021_007103	KAN1681237.1	GO_BP	GO:1902600	proton transmembrane transport
AAD021_007103	KAN1681237.1	GO_BP	GO:0007035	vacuolar acidification
AAD021_007104	KAN1681238.1	GO_CC	GO:0005634	nucleus
AAD021_007104	KAN1681238.1	GO_BP	GO:0141156	cAMP/PKA signal transduction
AAD021_007104	KAN1681238.1	GO_BP	GO:0007165	signal transduction
AAD021_007105	KAN1681239.1	GO_CC	GO:0005783	endoplasmic reticulum
AAD021_007105	KAN1681239.1	GO_CC	GO:0005789	endoplasmic reticulum membrane
AAD021_007105	KAN1681239.1	GO_MF	GO:0102175	3-beta-hydroxysteroid dehydrogenase (NAD+)/C4-decarboxylase activity
AAD021_007105	KAN1681239.1	GO_MF	GO:0000252	3-beta-hydroxysteroid dehydrogenase [NAD(P)+]/C4-decarboxylase activity
AAD021_007105	KAN1681239.1	GO_BP	GO:0006696	ergosterol biosynthetic process
AAD021_007107	KAN1681241.1	GO_CC	GO:0005737	cytoplasm
AAD021_007107	KAN1681241.1	GO_CC	GO:0005655	nucleolar ribonuclease P complex
AAD021_007107	KAN1681241.1	GO_CC	GO:0000172	ribonuclease MRP complex
AAD021_007107	KAN1681241.1	GO_CC	GO:0005697	telomerase holoenzyme complex
AAD021_007107	KAN1681241.1	GO_MF	GO:0004526	ribonuclease P activity
AAD021_007107	KAN1681241.1	GO_MF	GO:0003723	RNA binding
AAD021_007107	KAN1681241.1	GO_BP	GO:0034965	intronic box C/D snoRNA processing
AAD021_007107	KAN1681241.1	GO_BP	GO:0000460	maturation of 5.8S rRNA
AAD021_007107	KAN1681241.1	GO_BP	GO:0000294	nuclear-transcribed mRNA catabolic process, RNase MRP-dependent
AAD021_007107	KAN1681241.1	GO_BP	GO:0006364	rRNA processing
AAD021_007107	KAN1681241.1	GO_BP	GO:0001682	tRNA 5'-leader removal
AAD021_007107	KAN1681241.1	GO_BP	GO:0008033	tRNA processing
AAD021_007112	KAN1681246.1	GO_BP	GO:0019836	symbiont-mediated hemolysis of host erythrocyte
AAD021_007115	KAN1681249.1	GO_CC	GO:0016020	membrane
AAD021_007115	KAN1681249.1	GO_MF	GO:0102985	acyl-CoA (9+3)-desaturase activity
AAD021_007115	KAN1681249.1	GO_BP	GO:0006636	unsaturated fatty acid biosynthetic process
AAD021_007116	KAN1681250.1	GO_CC	GO:0005737	cytoplasm
AAD021_007116	KAN1681250.1	GO_CC	GO:0005634	nucleus
AAD021_007116	KAN1681250.1	GO_MF	GO:0005524	ATP binding
AAD021_007116	KAN1681250.1	GO_MF	GO:0106310	protein serine kinase activity
AAD021_007116	KAN1681250.1	GO_MF	GO:0004674	protein serine/threonine kinase activity
AAD021_007116	KAN1681250.1	GO_MF	GO:0004712	protein serine/threonine/tyrosine kinase activity
AAD021_007116	KAN1681250.1	GO_BP	GO:0006897	endocytosis
AAD021_007116	KAN1681250.1	GO_BP	GO:0007165	signal transduction
AAD021_007117	KAN1681251.1	GO_CC	GO:0005829	cytosol
AAD021_007117	KAN1681251.1	GO_CC	GO:0005634	nucleus
AAD021_007117	KAN1681251.1	GO_MF	GO:0000287	magnesium ion binding
AAD021_007117	KAN1681251.1	GO_MF	GO:0004737	pyruvate decarboxylase activity
AAD021_007117	KAN1681251.1	GO_MF	GO:0030976	thiamine pyrophosphate binding
AAD021_007117	KAN1681251.1	GO_BP	GO:0000949	aromatic amino acid family catabolic process to alcohol via Ehrlich pathway
AAD021_007117	KAN1681251.1	KEGG	map00010	Glycolysis / Gluconeogenesis
AAD021_007117	KAN1681251.1	KEGG	map01110	Biosynthesis of secondary metabolites
AAD021_007117	KAN1681251.1	KEGG	map01100	Metabolic pathways
AAD021_007118	KAN1681252.1	GO_CC	GO:0016020	membrane
AAD021_007118	KAN1681252.1	GO_MF	GO:0020037	heme binding
AAD021_007118	KAN1681252.1	GO_MF	GO:0005506	iron ion binding
AAD021_007118	KAN1681252.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_007118	KAN1681252.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_007119	KAN1681253.1	GO_MF	GO:0016787	hydrolase activity
AAD021_007120	KAN1681254.1	GO_CC	GO:0005829	cytosol
AAD021_007120	KAN1681254.1	GO_CC	GO:0005634	nucleus
AAD021_007120	KAN1681254.1	GO_CC	GO:0008541	proteasome regulatory particle, lid subcomplex
AAD021_007120	KAN1681254.1	GO_MF	GO:0061133	endopeptidase activator activity
AAD021_007120	KAN1681254.1	GO_MF	GO:0070628	proteasome binding
AAD021_007120	KAN1681254.1	GO_BP	GO:0010498	proteasomal protein catabolic process
AAD021_007120	KAN1681254.1	GO_BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
AAD021_007123	KAN1681257.1	GO_CC	GO:0005789	endoplasmic reticulum membrane
AAD021_007123	KAN1681257.1	GO_MF	GO:0020037	heme binding
AAD021_007123	KAN1681257.1	GO_MF	GO:0005506	iron ion binding
AAD021_007123	KAN1681257.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_007123	KAN1681257.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_007123	KAN1681257.1	GO_BP	GO:0140722	mycophenolic acid biosynthetic process
AAD021_007123	KAN1681257.1	GO_BP	GO:0016114	terpenoid biosynthetic process
AAD021_007124	KAN1681258.1	GO_CC	GO:0005829	cytosol
AAD021_007124	KAN1681258.1	GO_CC	GO:0005794	Golgi apparatus
AAD021_007124	KAN1681258.1	GO_CC	GO:0031985	Golgi cisterna
AAD021_007124	KAN1681258.1	GO_CC	GO:0032580	Golgi cisterna membrane
AAD021_007124	KAN1681258.1	GO_CC	GO:0000139	Golgi membrane
AAD021_007124	KAN1681258.1	GO_CC	GO:0005634	nucleus
AAD021_007124	KAN1681258.1	GO_CC	GO:0005802	trans-Golgi network
AAD021_007124	KAN1681258.1	GO_MF	GO:0070273	phosphatidylinositol-4-phosphate binding
AAD021_007124	KAN1681258.1	GO_BP	GO:0030968	endoplasmic reticulum unfolded protein response
AAD021_007124	KAN1681258.1	GO_BP	GO:0007030	Golgi organization
AAD021_007124	KAN1681258.1	GO_BP	GO:0043001	Golgi to plasma membrane protein transport
AAD021_007124	KAN1681258.1	GO_BP	GO:0048194	Golgi vesicle budding
AAD021_007124	KAN1681258.1	GO_BP	GO:0034067	protein localization to Golgi apparatus
AAD021_007124	KAN1681258.1	GO_BP	GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
AAD021_007126	KAN1681260.1	GO_CC	GO:0005741	mitochondrial outer membrane
AAD021_007126	KAN1681260.1	GO_MF	GO:0005525	GTP binding
AAD021_007126	KAN1681260.1	GO_MF	GO:0003924	GTPase activity
AAD021_007126	KAN1681260.1	GO_MF	GO:0061791	GTPase motor activity
AAD021_007126	KAN1681260.1	GO_BP	GO:0008053	mitochondrial fusion
AAD021_007126	KAN1681260.1	GO_BP	GO:1990626	mitochondrial outer membrane fusion
AAD021_007126	KAN1681260.1	GO_BP	GO:0051646	mitochondrion localization
AAD021_007127	KAN1681261.1	GO_CC	GO:1904115	axon cytoplasm
AAD021_007127	KAN1681261.1	GO_CC	GO:0031901	early endosome membrane
AAD021_007127	KAN1681261.1	GO_CC	GO:0031902	late endosome membrane
AAD021_007127	KAN1681261.1	GO_CC	GO:0005765	lysosomal membrane
AAD021_007127	KAN1681261.1	GO_CC	GO:0005764	lysosome
AAD021_007127	KAN1681261.1	GO_CC	GO:0005819	spindle
