gene,tau,top_tissue,mean_Exuding mycelium,mean_Exudophore,mean_Fuzzy mycelium,mean_Nodule
AAD021_006872,0.2971266970413151,Exuding mycelium,138.333,107.149,73.021,111.523
AAD021_006892,0.2002669500463776,Exudophore,17.336,18.598,14.446,12.838
AAD021_006893,0.2518276767191099,Nodule,11.785,12.796,12.742,16.628
AAD021_006900,0.17462637028548475,Fuzzy mycelium,10.571,14.769,15.711,13.561
AAD021_006923,0.47823907300509677,Exuding mycelium,148.921,24.697,94.24,114.166
AAD021_006936,0.6413190640352879,Exuding mycelium,24.055,8.072,13.443,4.369
AAD021_006938,0.2900033543262735,Exudophore,15.172,17.34,14.4,7.362
AAD021_006956,0.5079195128514206,Exuding mycelium,21.249,5.861,7.781,17.726
AAD021_006960,0.6871928262388681,Fuzzy mycelium,13.642,14.468,32.363,2.261
AAD021_006966,0.36018637378361823,Exudophore,8.672,10.643,7.349,4.407
AAD021_006977,0.27008346569361924,Nodule,16.968,9.088,11.808,17.291
AAD021_006988,0.6986341642851079,Exudophore,17.545,59.076,19.289,16.577
AAD021_007014,0.4779864677129588,Exuding mycelium,16.65,4.544,13.875,7.655
AAD021_007034,0.3326169150827945,Exuding mycelium,16.807,4.724,15.299,13.628
AAD021_007067,0.9714775133422959,Nodule,8.614,0.0,0.169,102.636
AAD021_007081,0.2682062151817725,Exudophore,43.978,45.92,45.336,11.498
AAD021_007089,0.6367600476030472,Fuzzy mycelium,43.549,43.349,87.396,8.338
AAD021_007093,0.5905419219327873,Fuzzy mycelium,12.577,12.198,25.942,7.091
AAD021_007099,0.38541679001083456,Exudophore,27.696,38.689,26.486,17.15
AAD021_007104,0.36325427213139827,Fuzzy mycelium,9.992,11.6,15.92,8.819
AAD021_007111,0.8795848746729235,Fuzzy mycelium,2.906,11.241,44.382,1.886
AAD021_007112,0.8613051688028596,Fuzzy mycelium,9.405,48.361,139.153,0.134
AAD021_007115,0.43882061827340896,Fuzzy mycelium,17.552,9.447,34.131,30.462
AAD021_007117,0.7850317331705988,Nodule,6.131,12.854,3.983,35.615
AAD021_007130,0.25570512534622863,Exudophore,11.947,15.726,13.767,9.4
AAD021_007132,0.5750562660986754,Nodule,15.964,15.245,16.933,37.763
AAD021_007138,0.32784177541945053,Fuzzy mycelium,15.538,12.558,21.111,14.474
AAD021_007143,0.8335588360138009,Exudophore,2.326,108.259,50.984,0.746
AAD021_007151,0.41603762339156836,Fuzzy mycelium,19.562,12.976,24.652,10.65
AAD021_007166,0.3903885022968961,Exudophore,9.988,17.937,8.348,14.468
AAD021_007172,0.5185375576326176,Exudophore,11.153,19.434,9.785,7.133
AAD021_007176,0.33584316544855336,Exudophore,38.326,77.323,39.944,75.794
AAD021_007178,0.3877180316127677,Exudophore,56.767,89.449,51.926,55.612
AAD021_007182,0.5610905650498392,Exuding mycelium,22.899,1.793,18.01,10.347
AAD021_007183,0.15526829014101665,Fuzzy mycelium,13.584,12.077,14.638,11.436
AAD021_007193,0.3455806711008302,Nodule,87.208,60.99,43.001,97.389
AAD021_007198,0.3213333402991529,Exuding mycelium,11.255,5.142,10.758,7.016
AAD021_007204,0.3218618710792711,Fuzzy mycelium,15.642,17.699,25.349,18.23
AAD021_007207,0.48687810199714293,Nodule,12.633,2.571,8.154,15.174
AAD021_007208,0.45685699324531504,Fuzzy mycelium,14.538,14.531,23.576,9.346
AAD021_007212,0.3296184538696147,Exudophore,16.174,22.302,18.67,10.008
AAD021_007215,0.41026532444939806,Nodule,20.664,15.488,18.896,31.115
AAD021_007232,0.8081168346473916,Nodule,17.921,11.722,23.337,92.035
AAD021_007233,0.6359590197634137,Exudophore,5.813,17.52,9.152,4.168
AAD021_007240,0.5717448509781667,Fuzzy mycelium,9.988,2.93,14.222,5.353
AAD021_007243,0.43897305314671664,Fuzzy mycelium,11.681,9.029,15.29,5.024
AAD021_007244,0.38622333176177975,Fuzzy mycelium,23.208,15.726,30.745,17.677
AAD021_007245,0.44210286054344944,Nodule,11.683,12.14,11.491,21.099
AAD021_007256,0.6974440230680461,Fuzzy mycelium,8.614,2.93,24.81,10.974
AAD021_007257,0.6947576342615323,Exudophore,47.148,159.9,57.971,41.306
AAD021_007262,0.1865024395217539,Fuzzy mycelium,15.329,13.632,17.832,14.559
AAD021_007270,0.4723339925402317,Exudophore,9.405,18.054,3.834,15.341
AAD021_007283,0.22708481617305454,Fuzzy mycelium,13.479,8.85,16.429,15.767
AAD021_007296,0.5578846632950664,Exudophore,24.525,91.184,6.567,89.849
AAD021_007305,0.44469701629798947,Exuding mycelium,12.791,3.946,12.258,5.105
AAD021_007308,0.12224498521233969,Exuding mycelium,18.763,14.589,17.342,17.477
AAD021_007323,0.32610797099516786,Exuding mycelium,38.487,19.672,35.103,23.034
AAD021_007328,0.32354645369344637,Exudophore,81.5,118.695,88.456,70.919
AAD021_007332,0.436306351283586,Fuzzy mycelium,10.358,6.279,11.548,2.891
AAD021_007334,0.14044730128954844,Exuding mycelium,12.103,10.881,9.35,10.978
AAD021_007352,0.6197802312534348,Nodule,13.426,12.198,7.343,28.901
AAD021_007354,0.4124570513353712,Nodule,27.756,19.254,23.968,40.269
AAD021_007361,0.5920984078024,Exudophore,68.503,141.828,43.956,61.096
AAD021_007368,0.43688261150177593,Fuzzy mycelium,5.706,16.382,19.525,10.895
AAD021_007376,0.5680995538366703,Exudophore,347.023,714.282,236.102,342.37
AAD021_007388,0.36110505620068795,Exudophore,79.815,124.246,60.159,98.166
AAD021_007390,0.3976258328908628,Exuding mycelium,48.845,20.391,44.544,23.333
AAD021_007391,0.755476818637542,Exuding mycelium,19.198,1.375,1.852,10.855
AAD021_007399,0.6121153541251186,Nodule,10.677,13.874,10.882,30.45
AAD021_007401,0.6323807736104822,Fuzzy mycelium,16.021,11.358,38.206,14.758
AAD021_007406,0.174418685249185,Exuding mycelium,32.197,25.111,29.913,24.72
AAD021_007408,0.4572175664684039,Exudophore,72.732,138.008,76.463,75.53
AAD021_007409,0.3903115716329124,Exudophore,22.675,30.855,10.935,22.825
AAD021_007415,0.5112816300048637,Exudophore,20.034,55.669,29.846,31.739
AAD021_007418,0.5169937005386237,Exuding mycelium,22.887,20.868,6.332,5.964
AAD021_007420,0.7259403047797353,Nodule,5.39,6.099,4.321,19.23
AAD021_007425,0.5831746338281513,Fuzzy mycelium,10.833,3.766,14.496,3.527
AAD021_007429,0.5209473778437602,Fuzzy mycelium,12.898,8.252,22.997,11.901
AAD021_007446,0.22222479348245286,Exuding mycelium,13.582,10.585,11.508,9.599
AAD021_007481,0.9083592973991887,Nodule,22.469,0.0,13.77,131.817
AAD021_007523,0.945092475947323,Exudophore,0.528,33.421,3.448,1.529
AAD021_007536,0.3075940570085109,Exuding mycelium,26.163,25.29,22.535,6.521
AAD021_007555,0.5041980506068648,Fuzzy mycelium,46.572,10.881,53.649,22.345
AAD021_007556,0.5043867518179531,Exuding mycelium,17.283,6.337,13.465,5.895
AAD021_005769,0.5777788015831035,Fuzzy mycelium,162.126,111.036,255.324,50.247
AAD021_005820,0.5009011790732206,Nodule,7.661,12.077,9.335,19.417
AAD021_005821,0.9297034585845833,Fuzzy mycelium,3.914,1.375,25.081,0.0
AAD021_005827,0.4465139955101323,Nodule,24.054,14.71,14.372,32.001
AAD021_005830,0.94281830366092,Exudophore,5.92,48.86,0.0,2.462
AAD021_005834,0.8008281890322237,Nodule,29.536,9.389,1.477,67.617
AAD021_005862,0.8780613028132017,Nodule,6.605,2.153,0.833,26.217
AAD021_005869,0.12404224384188485,Exudophore,36.9,37.556,33.877,27.915
AAD021_005875,0.18870039512397582,Exuding mycelium,82.491,43.228,80.058,77.489
AAD021_005877,0.33157042998451935,Nodule,25.162,29.776,23.272,39.002
AAD021_005883,0.5623931360541518,Fuzzy mycelium,10.043,4.126,13.438,3.473
AAD021_005928,0.4236718816972142,Exuding mycelium,14.535,4.126,13.558,7.447
AAD021_005930,0.4024546362274524,Exuding mycelium,55.512,20.329,36.683,42.502
AAD021_005937,0.129739819029421,Exudophore,58.407,60.756,54.739,45.476
AAD021_005949,0.15036535092899725,Fuzzy mycelium,20.983,17.699,24.129,22.82
AAD021_005966,0.5576896769947332,Exuding mycelium,20.14,8.369,17.453,0.902
AAD021_005967,0.8397681331411073,Exudophore,5.02,48.913,15.658,2.834
AAD021_006002,0.2691515255883024,Exuding mycelium,26.526,22.778,26.196,9.185
AAD021_006009,0.4391809168652861,Exudophore,8.297,16.086,13.286,5.48
AAD021_006011,0.6142266895784085,Exudophore,12.371,28.756,17.018,3.891
AAD021_006023,0.5207170336183532,Exudophore,8.088,20.63,2.747,18.828
AAD021_006028,0.10981329613249251,Nodule,28.705,33.484,31.436,35.058
AAD021_006032,0.38191732699958464,Exudophore,97.2,154.264,63.534,125.31
AAD021_006053,0.32885224767966387,Nodule,15.863,14.351,21.585,25.727
AAD021_006055,0.24147376961140155,Fuzzy mycelium,21.671,20.63,27.001,19.142
AAD021_006074,0.23958114682172385,Exudophore,23.415,23.556,11.059,19.263
AAD021_006081,0.8301658754476599,Exudophore,9.253,50.837,9.135,7.513
AAD021_006091,0.8950770459804417,Nodule,25.259,3.708,5.547,109.649
AAD021_006101,0.4834299989097894,Exuding mycelium,19.559,8.252,13.364,8.694
AAD021_006111,0.4689839440279903,Exudophore,14.641,25.232,12.385,13.17
AAD021_006163,0.5959829249269654,Exudophore,13.587,55.305,40.089,13.355
AAD021_006164,0.37819375816433487,Exuding mycelium,32.191,13.452,20.632,25.965
AAD021_006168,0.31161025867334113,Fuzzy mycelium,31.764,17.461,31.81,16.469
AAD021_006169,0.22960888812283797,Fuzzy mycelium,38.048,60.694,65.192,51.929
AAD021_006177,0.3461277916912011,Nodule,20.878,16.985,15.704,27.307
AAD021_006204,0.37538065808419613,Exudophore,9.832,13.335,9.499,5.657
AAD021_006205,0.374108652345367,Exudophore,35.628,67.804,50.325,41.361
AAD021_006209,0.3976804982380629,Exudophore,11.576,30.023,27.029,15.645
AAD021_006215,0.4729907438291428,Fuzzy mycelium,14.905,16.144,24.342,7.436
AAD021_006255,0.2301850203898985,Exudophore,19.715,26.607,15.933,25.8
AAD021_006262,0.10868703633987042,Exuding mycelium,208.549,203.717,153.156,200.773
AAD021_006263,0.20232084561552408,Nodule,105.071,100.753,56.446,109.597
AAD021_006265,0.36364631876837467,Fuzzy mycelium,15.064,8.31,18.622,12.176
AAD021_006281,0.8739416554607637,Nodule,30.492,3.946,9.105,115.142
AAD021_006291,0.5134500052827363,Exudophore,29.183,57.52,34.58,20.197
AAD021_006296,0.34118133337153195,Exuding mycelium,24.476,7.713,24.159,16.503
AAD021_006305,0.3970912057914151,Nodule,24.841,14.108,30.034,38.14
AAD021_006315,0.5899945904883093,Fuzzy mycelium,4.811,1.793,10.524,6.34
AAD021_006343,0.12402619044778466,Exuding mycelium,20.88,18.297,18.861,17.712
AAD021_006352,0.3716369858660111,Nodule,34.414,52.383,44.668,69.74
AAD021_006355,0.5311851088973178,Exudophore,9.566,25.771,15.485,11.194
AAD021_006356,0.1835261779617827,Exudophore,14.32,14.769,13.668,8.187
AAD021_006362,0.38154824258746567,Exudophore,74.264,116.367,53.021,88.617
AAD021_006363,0.2578624764808353,Exuding mycelium,18.504,15.605,13.206,12.387
AAD021_006372,0.30307683396462687,Nodule,40.967,23.497,31.701,45.995
AAD021_006390,0.5550811360254765,Exudophore,26.32,58.653,20.183,31.785
AAD021_006393,0.4030725348848619,Nodule,51.065,38.446,56.827,81.717
AAD021_006394,0.3217189480215464,Exudophore,16.279,24.279,16.49,16.636
AAD021_006399,0.35570780402731755,Exuding mycelium,20.928,16.742,14.733,8.977
AAD021_006401,0.5452235321453786,Exuding mycelium,57.625,30.792,43.949,3.879
AAD021_006402,0.2378668090158389,Exuding mycelium,20.718,12.018,17.222,18.13
AAD021_006404,0.49229930751231404,Exudophore,33.411,53.691,18.847,29.519
AAD021_006411,0.3254689773912911,Fuzzy mycelium,14.217,8.252,15.146,8.18
AAD021_006416,0.45042313355373403,Fuzzy mycelium,10.73,15.007,20.845,8.631
AAD021_006423,0.5204880312232493,Exuding mycelium,19.136,8.072,9.113,10.343
AAD021_006432,0.49002672021013155,Exudophore,13.793,24.697,8.779,15.212
AAD021_006436,0.5544688758898516,Exudophore,21.624,28.994,8.064,9.064
AAD021_006437,0.415135036620298,Exudophore,26.426,32.643,23.419,7.431
AAD021_006442,0.530903912206892,Exudophore,7.297,21.884,9.142,14.358
AAD021_006448,0.6160076688852688,Fuzzy mycelium,23.631,20.27,41.985,4.465
AAD021_006453,0.2995427165875602,Exuding mycelium,15.22,6.041,12.992,12.95
AAD021_006454,0.3523785219891406,Nodule,49.164,53.224,52.733,79.841
AAD021_006456,0.2860591054952976,Exudophore,25.158,32.05,15.032,28.456
AAD021_006457,0.6961897612342328,Exuding mycelium,24.052,0.598,17.351,3.973
AAD021_006466,0.599297063570405,Exuding mycelium,13.316,0.778,4.907,10.323
AAD021_006471,0.23537577609276727,Fuzzy mycelium,8.774,11.6,13.756,11.18
AAD021_006475,0.2946300549352682,Exuding mycelium,23.889,14.292,23.028,13.231
AAD021_006476,0.5573019304481134,Fuzzy mycelium,10.149,10.585,20.956,7.098
AAD021_006478,0.16886105060777176,Fuzzy mycelium,15.805,9.627,16.431,15.537
AAD021_006490,0.27643704368320127,Exudophore,34.196,50.527,28.05,47.432
AAD021_006494,0.6601016876609037,Exudophore,10.627,25.951,7.701,8.134
AAD021_006500,0.45749754212595223,Fuzzy mycelium,9.617,9.209,18.48,11.25
AAD021_006512,0.31091418235502444,Fuzzy mycelium,23.787,30.675,32.358,12.431
AAD021_006513,0.2845491071908455,Fuzzy mycelium,8.51,9.506,14.709,13.554
AAD021_006522,0.8947183241287773,Nodule,1.797,2.989,2.06,21.674
AAD021_006542,0.4571448587327743,Exuding mycelium,60.572,24.037,48.497,26.111
AAD021_006551,0.42655652323627774,Exudophore,85.569,132.493,56.801,85.561
AAD021_006556,0.6205722632384331,Exuding mycelium,39.951,4.485,15.906,25.083
AAD021_006560,0.28945562548412657,Nodule,25.263,9.924,25.418,28.431
AAD021_006561,0.5714890676748229,Fuzzy mycelium,8.191,4.724,14.403,5.601
AAD021_006564,0.8485605676099416,Fuzzy mycelium,10.677,0.0,24.189,0.313
AAD021_006565,0.8667498084564883,Fuzzy mycelium,18.192,3.169,53.882,0.179
AAD021_006567,0.5458283782446441,Fuzzy mycelium,7.297,8.31,14.666,4.376
AAD021_006568,0.5643603874184699,Nodule,10.621,3.348,12.001,19.872
AAD021_006595,0.6873194432380884,Nodule,40.318,26.311,18.204,90.436
AAD021_006660,0.8519237444330597,Exudophore,4.757,36.837,6.79,4.817
AAD021_003455,0.31026769394964687,Fuzzy mycelium,10.253,16.742,16.98,8.14
AAD021_003458,0.3388133866482959,Exuding mycelium,17.021,7.115,16.898,9.748
AAD021_003488,0.05123514315913528,Exudophore,12.422,14.531,14.446,14.491
AAD021_003519,0.2987658894320694,Nodule,13.054,16.684,16.392,21.928
AAD021_003521,0.3228250342816429,Exudophore,22.888,31.929,18.662,23.313
AAD021_003522,0.37218255217746865,Exuding mycelium,29.917,12.198,21.698,22.451
AAD021_003528,0.4753962540961926,Nodule,12.421,13.335,15.165,26.001
AAD021_003530,0.4949862170090686,Nodule,74.086,29.358,69.39,114.079
AAD021_003541,0.31623528780274496,Exudophore,25.266,30.019,18.269,18.042
AAD021_003567,0.800516859673405,Nodule,10.092,0.0,1.639,19.602
AAD021_003568,0.12339296450636195,Exuding mycelium,95.396,85.746,95.046,70.083
AAD021_003571,0.32487240954305846,Nodule,10.786,3.169,12.32,12.973
AAD021_003573,0.2219027423837079,Exudophore,20.61,34.14,31.775,27.307
AAD021_003575,0.6077310503756334,Exudophore,55.663,183.29,103.295,56.738
AAD021_003582,0.9366981697746738,Nodule,7.979,6.099,3.621,93.201
AAD021_003594,0.23682289375700713,Nodule,80.708,69.067,46.155,85.577
AAD021_003596,0.42529763239535373,Fuzzy mycelium,9.988,3.946,13.393,9.157
AAD021_003600,0.6249536917028187,Exudophore,46.459,133.266,59.605,43.879
AAD021_003603,0.8386065050486614,Fuzzy mycelium,5.286,13.272,44.384,2.932
AAD021_003605,0.21495889379547664,Exudophore,14.956,15.964,13.82,8.822
AAD021_003616,0.37261392658527864,Exudophore,24.892,32.765,18.183,18.594
AAD021_003620,0.37508486308708266,Exudophore,13.429,18.355,12.717,8.266
AAD021_003621,0.6523582931485343,Fuzzy mycelium,8.773,0.598,15.169,6.449
AAD021_003627,0.5488126666139275,Nodule,93.073,50.469,58.884,149.55
AAD021_003638,0.5075516069324365,Nodule,14.43,6.697,17.663,26.256
AAD021_003642,0.2749797418524343,Exudophore,69.667,87.777,48.599,72.655
AAD021_003644,0.6481259227176321,Exudophore,19.452,69.489,32.496,21.406
AAD021_003650,0.9398478707120766,Fuzzy mycelium,6.822,12.553,114.895,1.358
AAD021_003655,0.8912013239142825,Fuzzy mycelium,21.892,67.548,286.506,4.075
AAD021_003663,0.705830359304739,Exudophore,9.095,23.915,11.854,0.156
AAD021_003665,0.27732689955034945,Nodule,15.857,16.863,22.135,25.302
AAD021_003666,0.33604295886726515,Fuzzy mycelium,12.316,11.897,16.258,8.171
AAD021_003671,0.6451601270436877,Exudophore,35.416,114.448,36.876,49.54
AAD021_003672,0.6148460307226392,Exudophore,14.534,41.313,14.603,18.599
AAD021_003674,0.46935851199928397,Fuzzy mycelium,11.047,6.877,18.211,11.068
AAD021_003678,0.6378576208953836,Exudophore,43.777,153.675,59.584,63.596
AAD021_003685,0.4993338322621525,Exudophore,27.17,49.453,25.437,21.671
AAD021_003687,0.4157207240789725,Nodule,32.189,29.12,22.119,47.596
AAD021_003693,0.3452293729590061,Exudophore,9.939,14.89,7.34,11.969
AAD021_003695,0.6176932794422417,Fuzzy mycelium,14.852,4.184,17.046,0.514
AAD021_003696,0.4971369305083925,Fuzzy mycelium,7.029,6.337,12.098,4.884
AAD021_003700,0.3456561974255834,Exudophore,129.022,190.625,95.546,149.635
AAD021_003706,0.5760310209421052,Exudophore,20.028,39.947,18.362,12.419
AAD021_003709,0.25322158156963354,Fuzzy mycelium,31.605,32.23,40.121,26.051
AAD021_003712,0.7461903629158367,Exudophore,7.188,46.635,15.611,12.711
AAD021_003713,0.2624362721632287,Fuzzy mycelium,12.896,17.461,18.114,9.724
AAD021_003723,0.6113226590276267,Fuzzy mycelium,10.095,7.115,23.248,9.899
AAD021_003724,0.24091402885241853,Fuzzy mycelium,10.731,17.102,18.334,13.919
AAD021_003727,0.29300255512563533,Fuzzy mycelium,10.365,3.169,11.146,10.107
AAD021_003730,0.6875332434155305,Nodule,14.005,6.157,11.095,33.344
AAD021_003731,0.8793855767671541,Nodule,4.863,2.571,3.996,31.589
AAD021_003732,0.1760936889313874,Fuzzy mycelium,15.436,15.425,16.604,10.178
AAD021_003738,0.6754579324198876,Exudophore,8.191,125.571,2.116,111.953
AAD021_003739,0.1903416954121395,Fuzzy mycelium,10.994,15.128,15.436,11.371
AAD021_003747,0.23961537175367376,Fuzzy mycelium,15.855,12.976,22.167,21.736
AAD021_003752,0.3766949142070167,Exudophore,22.729,27.983,11.268,18.328
AAD021_003756,0.29599414263838186,Nodule,31.76,22.603,23.153,36.702
AAD021_003763,0.39821809805855374,Exudophore,19.978,38.81,33.292,16.795
AAD021_003765,0.40107652534680044,Fuzzy mycelium,13.584,7.115,15.608,7.345
AAD021_003766,0.6172313949656987,Fuzzy mycelium,7.294,4.724,11.777,1.505
AAD021_003770,0.40282463389743484,Exudophore,12.206,27.326,21.135,15.615
AAD021_003777,0.29588100777085924,Fuzzy mycelium,33.832,25.533,34.45,13.405
AAD021_003779,0.6097627460801083,Exudophore,7.133,23.142,9.121,10.839
AAD021_003780,0.13388793324904716,Nodule,12.739,15.726,14.865,16.676
AAD021_003783,0.481536963612654,Nodule,10.834,4.485,14.377,19.093
AAD021_003784,0.21569659252538556,Exudophore,17.177,22.54,13.417,22.44
AAD021_003785,0.5456593165848957,Fuzzy mycelium,9.253,5.501,23.12,16.759
AAD021_003791,0.5309301074475847,Nodule,6.34,20.805,7.344,24.509
AAD021_003792,0.42087743543844214,Fuzzy mycelium,10.254,6.337,15.988,11.185
AAD021_003804,0.28752424610365784,Fuzzy mycelium,15.274,13.753,22.647,19.38
AAD021_003809,0.5973057132488405,Exudophore,6.816,19.614,9.47,7.41
AAD021_003814,0.33468539734828767,Nodule,40.594,33.066,44.401,59.15
AAD021_003816,0.3401910031723719,Nodule,30.234,29.78,27.28,44.101
AAD021_003820,0.6838832101465928,Nodule,2.59,11.96,3.349,18.873
AAD021_003830,0.8569457315116685,Nodule,9.194,1.793,2.654,31.786
AAD021_003841,0.38874549927299923,Fuzzy mycelium,10.198,2.751,13.633,12.051
AAD021_003849,0.42895897301210645,Exudophore,22.513,32.05,21.741,10.652
AAD021_003861,0.5399926387947701,Exudophore,29.492,54.765,14.147,31.938
AAD021_003862,0.22848915570614822,Exudophore,16.806,27.502,23.462,23.386
AAD021_003867,0.20592877542200363,Exudophore,14.009,15.785,13.664,9.929
AAD021_003870,0.7432396982087278,Exudophore,7.665,35.569,4.78,14.953
AAD021_003874,0.3173138530271628,Fuzzy mycelium,12.104,7.834,15.103,10.995
AAD021_003890,0.34592499171883145,Exudophore,13.582,20.032,12.19,13.535
AAD021_003899,0.23011848881869548,Exuding mycelium,32.088,27.088,24.481,22.543
AAD021_003902,0.13335222599868288,Nodule,54.338,57.404,45.463,60.465
AAD021_003910,0.28468282096106307,Exudophore,127.305,139.801,60.182,112.519
AAD021_003912,0.5471566444432444,Exuding mycelium,43.515,10.881,33.212,15.024
AAD021_003913,0.4753373311509068,Fuzzy mycelium,33.729,22.841,43.334,11.637
AAD021_003914,0.45504828580195517,Exudophore,11.261,19.852,13.448,7.746
AAD021_003925,0.4034500052161494,Exuding mycelium,33.401,19.493,33.29,6.992
AAD021_003931,0.4088376117793498,Exudophore,18.449,35.457,22.489,21.945
AAD021_003933,0.9247321308993094,Exudophore,17.65,314.295,7.231,46.088
AAD021_003939,0.42241671260042923,Exuding mycelium,25.433,18.657,16.343,9.069
AAD021_003940,0.42797102705944495,Fuzzy mycelium,8.665,12.616,17.688,9.073
AAD021_003941,0.4041382306857925,Fuzzy mycelium,18.185,15.308,23.725,8.917
AAD021_003951,0.3433356659852727,Nodule,16.012,14.171,19.006,24.969
AAD021_003954,0.3901657029874612,Fuzzy mycelium,14.643,8.67,18.31,10.186
AAD021_003960,0.1056373525107358,Exudophore,14.849,15.007,14.133,11.284
AAD021_003965,0.45485103891699286,Nodule,16.176,36.711,9.113,37.91
AAD021_003968,0.5100662750480857,Fuzzy mycelium,12.056,4.724,16.263,7.124
AAD021_003970,0.5415429399125915,Exudophore,16.439,44.85,26.857,18.39
AAD021_003972,0.8072767215094269,Exudophore,4.652,48.797,11.679,11.882
AAD021_003973,0.26343466173792157,Nodule,76.264,22.603,72.964,77.762
AAD021_003976,0.42519258390835507,Fuzzy mycelium,17.862,9.627,23.156,12.442
AAD021_003977,0.2931096604219613,Exudophore,13.477,14.89,6.715,11.385
AAD021_003984,0.6366139589469385,Exudophore,4.863,19.254,12.52,3.608
AAD021_003985,0.885904937681651,Exudophore,3.913,34.5,7.293,0.603
AAD021_003990,0.2663933169594326,Fuzzy mycelium,12.208,11.78,19.57,19.082
AAD021_003991,0.3365765714611512,Exuding mycelium,264.284,129.819,214.497,181.682
AAD021_004005,0.20873320153449415,Fuzzy mycelium,7.662,8.85,9.114,5.123
AAD021_004014,0.32261432147771607,Nodule,34.461,44.19,32.054,54.476
AAD021_004020,0.7378077726493641,Fuzzy mycelium,5.867,1.793,11.5,1.386
AAD021_004021,0.47213237536392993,Exudophore,12.105,19.794,9.911,9.33
AAD021_004022,0.3583591707080305,Fuzzy mycelium,25.95,14.769,31.646,20.197
AAD021_004033,0.16410719299479057,Fuzzy mycelium,37.053,43.053,44.738,32.083
AAD021_004040,0.3410403215185398,Nodule,50.849,67.332,42.576,81.319
AAD021_004044,0.3393823082688203,Exudophore,86.573,119.405,56.063,94.006
AAD021_004045,0.3249701753095745,Nodule,40.857,42.635,35.947,58.979
AAD021_004049,0.433842333223535,Nodule,16.808,14.769,9.38,24.114
AAD021_004052,0.27481486260944316,Fuzzy mycelium,38.849,45.979,48.922,21.605
AAD021_004061,0.23201361215231478,Fuzzy mycelium,29.866,17.461,32.584,27.746
AAD021_004065,0.3912055720073206,Fuzzy mycelium,88.321,66.316,109.991,46.248
AAD021_004078,0.3075878427304583,Exudophore,21.298,25.412,14.393,17.095
AAD021_004085,0.30723051950675695,Nodule,52.531,37.731,38.292,61.855
AAD021_004092,0.3394268873444853,Fuzzy mycelium,41.967,41.916,50.523,16.239
AAD021_004094,0.6095433615389161,Fuzzy mycelium,9.831,3.766,15.827,4.943
AAD021_004095,0.14563515025403898,Exuding mycelium,18.559,15.964,13.488,18.115
AAD021_004097,0.5370688661128544,Exuding mycelium,19.347,7.115,13.331,6.424
AAD021_004129,0.10814635044905259,Nodule,14.694,10.701,14.808,15.026
AAD021_004142,0.43462486626132163,Exudophore,418.059,660.829,340.943,361.846
AAD021_004143,0.3354853360778451,Fuzzy mycelium,6.822,7.771,14.203,13.722
AAD021_004146,0.17256524025843134,Nodule,22.415,11.78,22.274,22.749
AAD021_004147,0.46504419959539467,Nodule,10.731,21.232,5.405,23.284
AAD021_004149,0.42873257311669,Exuding mycelium,20.087,7.236,12.312,14.877
AAD021_004150,0.5663627549920333,Exudophore,19.238,37.435,24.043,5.418
AAD021_004154,0.7544363721256865,Exudophore,79.428,335.626,57.089,110.736
AAD021_004155,0.6753503458411982,Nodule,40.426,9.807,10.207,62.056
AAD021_004157,0.4247999361829731,Exudophore,94.298,146.552,63.462,95.13
AAD021_004159,0.2524674585950149,Exuding mycelium,62.378,40.54,57.793,41.556
AAD021_004163,0.3305777903284853,Exudophore,8.352,14.89,12.518,9.033
AAD021_004164,0.49691511162291807,Exudophore,5.657,11.897,6.825,5.474
AAD021_004166,0.25051187320884294,Nodule,67.276,55.786,51.669,77.711
AAD021_004170,0.2990399302135874,Exudophore,9.25,16.086,10.306,14.27
AAD021_004173,0.11138503971610669,Nodule,12.632,11.362,12.664,13.751
AAD021_004174,0.4460672789828686,Exudophore,14.638,30.976,23.283,13.555
AAD021_004184,0.7446737074811377,Nodule,18.864,100.402,4.99,162.219
AAD021_004185,0.4944102154958963,Exuding mycelium,21.829,12.018,11.864,9.226
AAD021_004192,0.38679573176908444,Nodule,11.523,28.944,20.539,33.163
AAD021_004212,0.5475679479212904,Nodule,23.416,20.153,20.624,47.295
AAD021_004213,0.4037093058658338,Exuding mycelium,29.067,8.49,22.51,20.998
AAD021_004222,0.35154359135024604,Fuzzy mycelium,14.483,6.517,16.321,10.75
AAD021_004227,0.4878846917654589,Fuzzy mycelium,10.25,0.598,16.517,14.528
AAD021_004236,0.4576628440512612,Nodule,7.768,6.877,15.76,18.687
AAD021_004238,0.3541248983172411,Fuzzy mycelium,10.518,8.49,14.484,9.056
AAD021_004239,0.7160920467949586,Exudophore,9.411,23.497,6.562,4.04
AAD021_004240,0.48988152962972914,Exudophore,24.684,62.846,9.905,61.589
AAD021_004247,0.5331430110519001,Nodule,31.229,37.133,29.27,69.709
AAD021_004262,0.5612642415402317,Exudophore,7.03,16.504,7.961,6.731
AAD021_004271,0.7256773587646409,Nodule,18.023,25.776,7.127,61.88
AAD021_004277,0.05648717389403871,Exuding mycelium,16.596,16.382,15.55,15.042
AAD021_004278,0.32242742352715364,Exudophore,16.12,29.596,23.427,20.614
AAD021_004279,0.647009236657502,Exudophore,9.459,26.486,12.289,6.3
AAD021_004281,0.5813770017980565,Fuzzy mycelium,7.452,2.93,12.719,5.591
